time_myr,r_over_R0,radius_cm,velocity_km_s,pressure_erg_cm3,sfr_msun_yr,gas_msun,formed_msun,incident_shell_msun,central_gas_msun,other_shell_msun,halo_msun,gravity_dyne,accretion_dyne,pressure_dyne,uv_dyne,lya_dyne,sn_per_myr,uv_erg_s,lya_erg_s,shell_temperature_K,force_multiplier,shell_loading_msun_myr
6.500000000000000000e+00,1.000000000000000000e+00,7.135334300948310262e+20,2.931267536185541700e-01,2.356408061480826875e-10,4.438391289763580355e-02,1.609233490370314419e+08,2.851295425006747246e+05,1.609233490370314419e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.025602406668556929e+09,-5.988044614162181404e+33,-1.032351190700456327e+32,1.507610017043569921e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.381783479510353345e+02,2.519554989178241381e+41,3.782156618986107376e+40,nan,nan,6.269807890280918218e+05
7.000000000000000000e+00,1.000000000000000000e+00,7.139960988736803308e+20,2.933168226348394358e-01,2.655282921546654902e-10,4.446433385580497721e-02,1.612149323850611150e+08,3.073415976385772228e+05,1.612149323850611150e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.027598761472757936e+09,-6.002784386266526788e+33,-1.035031381472815828e+32,1.701031452675977311e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.446456480999668202e+02,2.570683056246967266e+41,3.822358058679568532e+40,nan,nan,6.282012191891166149e+05
7.500000000000000000e+00,1.000000000000000000e+00,7.144590676558508196e+20,2.935070148955248870e-01,2.966177904598394571e-10,4.454491217858374402e-02,1.615070862920690775e+08,3.295939025838971138e+05,1.615070862920690775e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.029599002219970107e+09,-6.017562014164468913e+33,-1.037718530558045132e+32,1.902662525649522467e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.509232754794815037e+02,2.618951388466066856e+41,3.859220726175043541e+40,nan,nan,6.294240249409156386e+05
8.000000000000000000e+00,1.000000000000000000e+00,7.149223366358706422e+20,2.936973304805246543e-01,3.288597968012047640e-10,4.462564817217172519e-02,1.617998118682474494e+08,3.518865360955893993e+05,1.617998118682474494e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.031603136474255919e+09,-6.032377595927132287e+33,-1.040412656021320472e+32,2.112216254496665630e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.570303348460677739e+02,2.664716486380523384e+41,3.893249475484430352e+40,nan,nan,6.306492109076217748e+05
8.500000000000000000e+00,1.000000000000000000e+00,7.153859060083936461e+20,2.938877694698044940e-01,3.622090824247971646e-10,4.470654214336464150e-02,1.620931102259495258e+08,3.742195770857036114e+05,1.620931102259495258e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.033611171814401865e+09,-6.047231229880159219e+33,-1.043113775974717851e+32,2.329431583944329342e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.629827991404664260e+02,2.708270632700176136e+41,3.924848760435569802e+40,nan,nan,6.318767817223691382e+05
9.000000000000000000e+00,1.000000000000000000e+00,7.158497759682004255e+20,2.940783319433822873e-01,3.966240396931239822e-10,4.478759439955538879e-02,1.623869824796939194e+08,3.965931046198010445e+05,1.623869824796939194e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.035623115833946586e+09,-6.062123014604350836e+33,-1.045821908577336975e+32,2.554069344113242282e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.687944596752916766e+02,2.749858408062830030e+41,3.954348972336363201e+40,nan,nan,6.331067420273104217e+05
9.500000000000000000e+00,1.000000000000000000e+00,7.163139467101974036e+20,2.942690179813275964e-01,4.320661978537987507e-10,4.486880524873523846e-02,1.626814297461686730e+08,4.190071979173719883e+05,1.626814297461686730e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.037638976141209960e+09,-6.077053048936341551e+33,-1.048537072035422309e+32,2.785909274772592823e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.744772596386982570e+02,2.789686155139684671e+41,3.982022468644728067e+40,nan,nan,6.343390964736341266e+05
1.000000000000000000e+01,1.000000000000000000e+00,7.167784184294172262e+20,2.944598276637617751e-01,4.684998446845724759e-10,4.495017499949494760e-02,1.629764531442354620e+08,4.414619363521039486e+05,1.629764531442354620e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.039658760359320760e+09,-6.092021431969253916e+33,-1.051259284602484503e+32,3.024747709432114521e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.800415013692097546e+02,2.827928834616594292e+41,4.008095257234504910e+40,nan,nan,6.355738497215824900e+05
1.050000000000000000e+01,1.000000000000000000e+00,7.172431913210198098e+20,2.946507610708584135e-01,5.058916870945742949e-10,4.503170396102601503e-02,1.632720537949340641e+08,4.639573994520008564e+05,1.632720537949340641e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.041682476126247525e+09,-6.107028263053370778e+33,-1.053988564579424679e+32,3.270395492757024852e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.854963558799309737e+02,2.864737424183375859e+41,4.032757919765446901e+40,nan,nan,6.368110064404691802e+05
1.100000000000000000e+01,1.000000000000000000e+00,7.177082655802907689e+20,2.948418182828428935e-01,5.442105446646346893e-10,4.511339244312178448e-02,1.635682328214863241e+08,4.864936668998897076e+05,1.635682328214863241e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.043710131094825149e+09,-6.122073641796797057e+33,-1.056724930314656399e+32,3.522676094558969982e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.908497338401718935e+02,2.900241344967507474e+41,4.056170696884253074e+40,nan,nan,6.380505713086962933e+05
1.150000000000000000e+01,1.000000000000000000e+00,7.181736414026425958e+20,2.950329993799926664e-01,5.834271507168925613e-10,4.519524075617861042e-02,1.638649913493005335e+08,5.090708185336589813e+05,1.638649913493005335e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.045741732932785392e+09,-6.137157668066141118e+33,-1.059468400204229597e+32,3.781424405671886013e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.961089450790442186e+02,2.934554972179809029e+41,4.078471793567285674e+40,nan,nan,6.392925490137728630e+05
1.200000000000000000e+01,1.000000000000000000e+00,7.186393189836149228e+20,2.952243044426373086e-01,6.235139414232217591e-10,4.527724921119712087e-02,1.641623305059757829e+08,5.316889343464076519e+05,1.641623305059757829e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.047777289322785854e+09,-6.152280441987168484e+33,-1.062218992691954161e+32,4.046485446502478044e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.012801558432664422e+02,2.967776403713134123e+41,4.099777930040580961e+40,nan,nan,6.405369442523324396e+05
1.250000000000000000e+01,1.000000000000000000e+00,7.191052985188737352e+20,2.954157335511584659e-01,6.644448831171198726e-10,4.535941811978325133e-02,1.644602514213059545e+08,5.543480944870710373e+05,1.644602514213059545e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.049816807962437749e+09,-6.167442063945487818e+33,-1.064976726269523333e+32,4.317713313487072632e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.063692753840347507e+02,2.999994248443446443e+41,4.120191845381216797e+40,nan,nan,6.417837617301503196e+05
1.300000000000000000e+01,1.000000000000000000e+00,7.195715802042117652e+20,2.956072867859897424e-01,7.061953337457750953e-10,4.544174779414952847e-02,1.647587552272841632e+08,5.770483792604804039e+05,1.647587552272841632e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.051860296564335942e+09,-6.182642634587219621e+33,-1.067741619476638725e+32,4.594970339223397190e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.113813238672121315e+02,3.031285256429454905e+41,4.139801258226706280e+40,nan,nan,6.430330061621615896e+05
1.350000000000000000e+01,1.000000000000000000e+00,7.200381642355492782e+20,2.957989642276172004e-01,7.487419058202876635e-10,4.552423854711625667e-02,1.650578430581071973e+08,5.997898691276609898e+05,1.650578430581071973e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.053907762856089115e+09,-6.197882254819676458e+33,-1.070513690901135522e+32,4.878126255589677580e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.163209808328252279e+02,3.061718512323580778e+41,4.158683429417503045e+40,nan,nan,6.442846822724797530e+05
1.400000000000000000e+01,1.000000000000000000e+00,7.205050508089328927e+20,2.959907659565786942e-01,7.920623564995259378e-10,4.560689069211260743e-02,1.653575160501794219e+08,6.225726447062492371e+05,1.653575160501794219e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.055959214580346227e+09,-6.213161025812037409e+33,-1.073292959179105339e+32,5.167057527142859210e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.211925754712480625e+02,3.091356191278911737e+41,4.176906464003672671e+40,nan,nan,6.455387947944129119e+05
1.450000000000000000e+01,1.000000000000000000e+00,7.209722401205368914e+20,2.961826920534646468e-01,8.361355089336498588e-10,4.568970454317791696e-02,1.656577753421174586e+08,6.453967867707610130e+05,1.656577753421174586e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.058014659494828701e+09,-6.228479048996028302e+33,-1.076079442995023042e+32,5.461646883323794634e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.259998662957738702e+02,3.120253096185880050e+41,4.194529560612845541e+40,nan,nan,6.467953484704832081e+05
1.500000000000000000e+01,1.000000000000000000e+00,7.214397323666625659e+20,2.963747425989177176e-01,8.809411364652857797e-10,4.577268041496278944e-02,1.659586220747542083e+08,6.682623762528896332e+05,1.659586220747542083e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.060074105372357965e+09,-6.243836426066603084e+33,-1.078873161081873390e+32,5.761782603916420671e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.307465155861674475e+02,3.148459798080963965e+41,4.211606037831522707e+40,nan,nan,6.480543480524442857e+05
1.550000000000000000e+01,1.000000000000000000e+00,7.219075277437383475e+20,2.965669176736324686e-01,9.264599085395943645e-10,4.585581862273032522e-02,1.662600573911433816e+08,6.911694942417144775e+05,1.662600573911433816e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.062137560000885606e+09,-6.259233258982634421e+33,-1.081674132221274436e+32,6.067358202911178949e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.354356469641002434e+02,3.176020797129371552e+41,4.228182304636692054e+40,nan,nan,6.493157983012988698e+05
1.600000000000000000e+01,1.000000000000000000e+00,7.223756264483202007e+20,2.967592173583563087e-01,9.726733202111339388e-10,4.593911948235729348e-02,1.665620824365636110e+08,7.141182219842672348e+05,1.665620824365636110e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.064205031183522224e+09,-6.274669649967583549e+33,-1.084482375243605604e+32,6.378272002198868415e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.400702646017203676e+02,3.202977150268885115e+41,4.244300262806660287e+40,nan,nan,6.505797039873171598e+05
1.600881234880977644e+01,9.999999999999997780e-01,7.223838792677695160e+20,2.967626077000998230e-01,9.734939387668561935e-10,0.000000000000000000e+00,1.665674108320718110e+08,7.145230600045025349e+05,1.665674108320718110e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.064241505804190755e+09,-6.274942067052223451e+33,-1.084531935003308099e+32,6.383799041903698113e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.401514343534570344e+02,3.203446617060760517e+41,4.244580147612386387e+40,nan,nan,6.506020019912000280e+05
1.650000000000000000e+01,1.000048091168230791e+00,7.228787910908792013e+20,3.635710555194156535e-01,1.017196095867198617e-09,0.000000000000000000e+00,1.668872839394040108e+08,7.145230600045025349e+05,1.668872839394040108e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.066276526738567829e+09,-6.290694562615888346e+33,-1.090034108794735505e+32,6.679523998504461105e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.215826478805213355e+02,2.108758858686874435e+41,2.197083034342775285e+40,nan,nan,6.518460698900547577e+05
1.700000000000000000e+01,1.000383212175369962e+00,7.235899168733723361e+20,5.578201171700857275e-01,1.056099206924662113e-09,0.000000000000000000e+00,1.672135240792676508e+08,7.145230600045025349e+05,1.672135240792676508e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.068352054499541044e+09,-6.304966103006766759e+33,-1.100848102761994250e+32,6.948636500405804775e+33,0.000000000000000000e+00,0.000000000000000000e+00,2.076171324882778890e+02,1.766513381870930906e+41,1.615077590287452477e+40,nan,nan,6.531149007983710617e+05
1.750000000000000000e+01,1.001267188701984612e+00,7.246989125439001723e+20,8.657357258267808220e-01,1.089219872413325833e-09,0.000000000000000000e+00,1.675403992518362999e+08,7.145230600045025349e+05,1.675403992518362999e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.070431622315207720e+09,-6.315806650430458524e+33,-1.116387236882528584e+32,7.188539104436989304e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.975983497436965877e+02,1.561512730778092373e+41,1.297244615100352747e+40,nan,nan,6.543862015104466118e+05
1.800000000000000000e+01,1.002932607358329786e+00,7.263750024606583357e+20,1.274458578292138711e+00,1.115688413301337434e-09,0.000000000000000000e+00,1.678679106932132840e+08,7.145230600045025349e+05,1.678679106932132840e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.072515238049612164e+09,-6.321741194709060101e+33,-1.136147740386342059e+32,7.397322733637333566e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.896188175060498224e+02,1.415468593799789851e+41,1.087362197368319257e+40,nan,nan,6.556599768338019494e+05
1.850000000000000000e+01,1.005583012416084054e+00,7.287668013088166380e+20,1.770616856021888008e+00,1.134530628892930341e-09,0.000000000000000000e+00,1.681960596419080496e+08,7.145230600045025349e+05,1.681960596419080496e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.074602909582106113e+09,-6.321500568037605762e+33,-1.159600598526990647e+32,7.571871753891811462e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.829357762461233960e+02,1.302693282961067858e+41,9.354896339035180903e+39,nan,nan,6.569362315853155451e+05
1.900000000000000000e+01,1.009391417573609173e+00,7.320011673177206292e+20,2.339990750924807905e+00,1.144906015681588409e-09,0.000000000000000000e+00,1.685248473388409615e+08,7.145230600045025349e+05,1.685248473388409615e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.076694644807378531e+09,-6.314051797603801614e+33,-1.186177413069894173e+32,7.709092355173042145e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.771667441969556762e+02,1.211379262046918265e+41,8.193678200623158701e+39,nan,nan,6.582149705912419595e+05
1.950000000000000000e+01,1.014498574751244719e+00,7.361818748336333128e+20,2.967572134100535219e+00,1.146247031431602780e-09,0.000000000000000000e+00,1.688542750273476243e+08,7.145230600045025349e+05,1.688542750273476243e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.078790451635485172e+09,-6.298627697621493120e+33,-1.215272518825783635e+32,7.806535326650970069e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.720838939670523473e+02,1.135077028210806602e+41,7.272127583984322387e+39,nan,nan,6.594961986872301204e+05
2.000000000000000000e+01,1.021011636708306192e+00,7.413885678324092764e+20,3.637842850476308509e+00,1.138346972022214284e-09,0.000000000000000000e+00,1.691843439531839490e+08,7.145230600045025349e+05,1.691843439531839490e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.080890337991879702e+09,-6.274748345751053666e+33,-1.246254229556522526e+32,7.862783010513468594e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.675387832662781875e+02,1.069865479132738161e+41,6.520753708664094920e+39,nan,nan,6.607799207183417166e+05
2.050000000000000000e+01,1.029003584808267036e+00,7.476762654654199235e+20,4.335183898710360140e+00,1.121400527454902317e-09,0.000000000000000000e+00,1.695150553645308316e+08,7.145230600045025349e+05,1.695150553645308316e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.082994311817442417e+09,-6.242229541613671827e+33,-1.278481677274669290e+32,7.877670452321973457e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.634280209080366717e+02,1.013175682002902709e+41,5.895371447112339277e+39,nan,nan,6.620661415390697075e+05
2.100000000000000000e+01,1.038513627108928139e+00,7.550755713319723336e+20,5.044347675420199018e+00,1.095997028947140677e-09,0.000000000000000000e+00,1.698464105119985640e+08,7.145230600045025349e+05,1.698464105119985640e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.085102381068510056e+09,-6.201175658718312798e+33,-1.311324485516319036e+32,7.852357806022903557e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.596767833105230920e+02,9.632338817585457213e+40,5.366315134073240608e+39,nan,nan,6.633548660133555532e+05
2.150000000000000000e+01,1.049548632636770895e+00,7.635936375920437494e+20,5.750933047995054892e+00,1.063070555982551210e-09,0.000000000000000000e+00,1.701784106486319602e+08,7.145230600045025349e+05,1.701784106486319602e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.087214553716907740e+09,-6.151956699003080622e+33,-1.344182791265715398e+32,7.789266372860617077e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.562284191845407122e+02,9.187608984398549667e+40,4.912783014364942021e+39,nan,nan,6.646460990146094700e+05
2.200000000000000000e+01,1.062085545267394071e+00,7.732158461536216023e+20,6.441811458299362414e+00,1.023816915724148955e-09,0.000000000000000000e+00,1.705110570299147367e+08,7.145230600045025349e+05,1.705110570299147367e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.089330837749977112e+09,-6.095171584476165087e+33,-1.376505445276265517e+32,7.691900477081507786e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.530392403980052336e+02,8.788053974691365885e+40,4.519700384611921496e+39,nan,nan,6.659398454257274279e+05
2.250000000000000000e+01,1.076074621457604463e+00,7.839080967153350083e+20,7.105464774396599736e+00,9.795919396406854427e-10,0.000000000000000000e+00,1.708443509137746394e+08,7.145230600045025349e+05,1.708443509137746394e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.091451241170607328e+09,-6.031601426485073038e+33,-1.407804712854117567e+32,7.564589529814077878e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.500743685262112308e+02,8.426389584967281801e+40,4.175825990427514592e+39,nan,nan,6.672361101391098928e+05
2.300000000000000000e+01,1.091443268739009875e+00,7.956195417797722112e+20,7.732211399535367846e+00,9.318064092882386323e-10,0.000000000000000000e+00,1.711782935605878234e+08,7.145230600045025349e+05,1.711782935605878234e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.093575771997265100e+09,-5.962157447199441575e+33,-1.437666436464368644e+32,7.412188247510342785e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.473058466495789105e+02,8.096931076043876417e+40,3.872591338293326460e+39,nan,nan,6.685348980566804530e+05
2.350000000000000000e+01,1.108100229799895420e+00,8.082855845139139789e+20,8.314313490516255456e+00,8.818313401633968297e-10,0.000000000000000000e+00,1.715128862331838906e+08,7.145230600045025349e+05,1.715128862331838906e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.095704438264026642e+09,-5.887828327662871755e+33,-1.465755295486566752e+32,7.239774850725797991e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.447107503544355609e+02,7.795154641248480995e+40,3.603338296647284330e+39,nan,nan,6.698362140899051446e+05
2.400000000000000000e+01,1.125939859263349385e+00,8.218309560378253640e+20,8.845972590217717979e+00,8.309228317854084028e-10,0.000000000000000000e+00,1.718481301968504786e+08,7.145230600045025349e+05,1.718481301968504786e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.097837248020604849e+09,-5.809631137940977647e+33,-1.491815404426082631e+32,7.052377452864055853e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.422697952597341384e+02,7.517388543391199421e+40,3.362791963994776849e+39,nan,nan,6.711400631598093314e+05
2.450000000000000000e+01,1.144846269124776494e+00,8.361727088434762220e+20,9.323231318033776915e+00,7.801710909332056264e-10,0.000000000000000000e+00,1.721840267193382382e+08,7.145230600045025349e+05,1.721840267193382382e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.099974209332382441e+09,-5.728568920455438719e+33,-1.515666933233454996e+32,6.854751185405576189e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.399668756539602441e+02,7.260632049297001584e+40,3.146734914895932071e+39,nan,nan,6.724464501969974954e+05
2.500000000000000000e+01,1.164697165762818454e+00,8.512229965117983293e+20,9.743805023620671690e+00,7.304735683744106416e-10,0.000000000000000000e+00,1.725205770708653629e+08,7.145230600045025349e+05,1.725205770708653629e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.102115330280441523e+09,-5.645596727955773507e+33,-1.537199710349364136e+32,6.651216213793775297e+33,0.000000000000000000e+00,0.000000000000000000e+00,1.377885053611249191e+02,7.022400491017876740e+40,2.951740627013816838e+39,nan,nan,6.737553801416719798e+05
