time_myr,r_over_R0,radius_cm,velocity_km_s,pressure_erg_cm3,sfr_msun_yr,gas_msun,formed_msun,incident_shell_msun,central_gas_msun,other_shell_msun,halo_msun,gravity_dyne,accretion_dyne,pressure_dyne,uv_dyne,lya_dyne,sn_per_myr,uv_erg_s,lya_erg_s,shell_temperature_K,force_multiplier,shell_loading_msun_myr
5.000000000000000000e+00,1.000000000000000000e+00,3.305494592756875919e+20,1.357930628351546043e-01,1.537669487389569907e-10,4.414359115770541235e-03,1.600520112772174552e+07,2.187340906362049282e+04,1.600520112772174552e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.019636582493645549e+08,-2.758984286321135174e+32,-4.754621678945577254e+30,2.111279654996635086e+32,1.124302888099944979e+25,2.655581976808316541e+31,1.173864061832036043e+01,2.344048874696388678e+40,3.634194967957420654e+39,1.000000000000000000e+04,2.190645948462476440e+02,6.233337059829779901e+04
5.500000000000000000e+00,1.000000000000000000e+00,3.307637938929907139e+20,1.358811136648820639e-01,1.796960722203014790e-10,4.422354185330079276e-03,1.603418895879180357e+07,2.408258673765324056e+04,1.603418895879180357e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.021621324706383198e+08,-2.765773441120241661e+32,-4.766965630562785134e+30,2.470497267310242050e+32,1.155022325950679870e+25,2.696030479030669889e+31,1.245793687850625453e+01,2.406860296919567605e+40,3.689016140223761653e+39,1.000000000000000000e+04,2.190962504442977661e+02,6.245470370267318503e+04
5.599836353178653248e+00,1.000000000000000000e+00,3.308066073088235274e+20,1.358987018493526266e-01,1.850415567979139365e-10,0.000000000000000000e+00,1.603998382785256207e+07,2.452417822951637208e+04,1.603998382785256207e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.022018086031111181e+08,-2.767131136827377732e+32,-4.769434216478409797e+30,2.544646670521147732e+32,1.160886863742405192e+25,2.703567523448413533e+31,1.259816399458321712e+01,2.418833047691556368e+40,3.699222426607858675e+39,1.000000000000000000e+04,2.191025733931872139e+02,6.247895888448791811e+04
6.000000000000000000e+00,1.000028036396300113e+00,3.309875469268497859e+20,1.608424488591561619e-01,2.056655085378135416e-10,0.000000000000000000e+00,1.606500510162138753e+07,2.452417822951637208e+04,1.606500510162138753e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.023609930257999003e+08,-2.772808074915495264e+32,-4.789148801158450105e+30,2.831357026319994096e+32,7.121028961937576383e+24,1.403585213227619502e+31,1.133165121110533136e+01,1.483053323149461909e+40,1.920238324074447497e+39,1.000000000000000000e+04,2.191312691817978759e+02,6.257627298426913330e+04
6.500000000000000000e+00,1.000424924737273846e+00,3.313336122013455483e+20,2.989735760211875149e-01,2.276734409723278518e-10,0.000000000000000000e+00,1.609632367972369678e+07,2.452417822951637208e+04,1.609632367972369678e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.025602406668556929e+08,-2.778912198626064941e+32,-4.856110408996024110e+30,3.140893608510216068e+32,5.456068042860296158e+24,9.486001421921190646e+30,1.010096889677246068e+01,1.136463899873845704e+40,1.297827434990635106e+39,1.000000000000000000e+04,2.191224816332973830e+02,6.269807890280918218e+04
7.000000000000000000e+00,1.001775662188361116e+00,3.319960999785528033e+20,5.604994749336051907e-01,2.461758495917467069e-10,0.000000000000000000e+00,1.612770322004045360e+07,2.452417822951637208e+04,1.612770322004045360e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.027598761472757906e+08,-2.782378392473206672e+32,-4.972159003944348846e+30,3.409740071094396159e+32,4.552725080798210122e+24,7.220852728021824189e+30,9.300815337211677303e+00,9.502468395571736391e+39,9.884908619951475567e+38,1.000000000000000000e+04,2.189961760314477033e+02,6.282012191891166003e+04
7.500000000000000000e+00,1.004640141641051310e+00,3.331612985287964754e+20,9.338800045990769405e-01,2.609200157799404614e-10,0.000000000000000000e+00,1.615914384123578109e+07,2.452417822951637208e+04,1.615914384123578109e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.029599002219970077e+08,-2.781656371745116435e+32,-5.133003766373320928e+30,3.639371186515787570e+32,3.937588802808218185e+24,5.800029057077472526e+30,8.702893608601227626e+00,8.260239852217669919e+39,7.951215008023497777e+38,1.000000000000000000e+04,2.186841842080821436e+02,6.294240249409156240e+04
8.000000000000000000e+00,1.009512433664877085e+00,3.349941361777726587e+20,1.404032672175164143e+00,2.713927810360431048e-10,0.000000000000000000e+00,1.619064566220478527e+07,2.452417822951637208e+04,1.619064566220478527e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.031603136474255919e+08,-2.775426103368829270e+32,-5.332911746732634723e+30,3.827212404728375669e+32,3.471469323983888759e+24,4.809187003515344738e+30,8.226331171822250710e+00,7.348439071674605239e+39,6.609682936059596969e+38,1.000000000000000000e+04,2.181281623812704140e+02,6.306492109076217457e+04
8.500000000000000000e+00,1.016808225335765314e+00,3.376339403019213210e+20,1.953705059351571016e+00,2.771296912258923362e-10,0.000000000000000000e+00,1.622220880207400769e+07,2.452417822951637208e+04,1.622220880207400769e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.033611171814401895e+08,-2.762673886499827399e+32,-5.565240412062452695e+30,3.969950723800423851e+32,3.094360939983152735e+24,4.073083692644296656e+30,7.831536293896570911e+00,6.640865122934403112e+39,5.619786744086686117e+38,1.000000000000000000e+04,2.172822257254526903e+02,6.318767817223691964e+04
9.000000000000000000e+00,1.026856290778653147e+00,3.411915195695989391e+20,2.564114017668980061e+00,2.778874596209356602e-10,0.000000000000000000e+00,1.625383338020185567e+07,2.452417822951637208e+04,1.625383338020185567e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.035623115833946615e+08,-2.742750704755155806e+32,-5.822683997627472204e+30,4.065137770939291685e+32,2.775577507377241106e+24,3.502367138685824558e+30,7.495800781773267474e+00,6.071072759246167810e+39,4.858448410673620753e+38,1.000000000000000000e+04,2.161149331169847017e+02,6.331067420273103926e+04
9.500000000000000000e+00,1.039893281039300010e+00,3.457473386151491011e+20,3.215728334354702511e+00,2.737404143026002161e-10,0.000000000000000000e+00,1.628551951617909037e+07,2.452417822951637208e+04,1.628551951617909037e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.037638976141209900e+08,-2.715404658500557108e+32,-6.097580130309550220e+30,4.112126591164071163e+32,2.497977043564814093e+24,3.046008172102070993e+30,7.204776935892169831e+00,5.599843259746586883e+39,4.255013029908113390e+38,1.000000000000000000e+04,2.146104537363277700e+02,6.343390964736341266e+04
1.000000000000000000e+01,1.056062680815544663e+00,3.513510721023964611e+20,3.889218177653748221e+00,2.651026564452312339e-10,0.000000000000000000e+00,1.631726732982924208e+07,2.452417822951637208e+04,1.631726732982924208e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.039658760359320790e+08,-2.680778675128803740e+32,-6.382286859669473606e+30,4.112505670063085435e+32,2.251525452868533396e+24,2.672519193916733050e+30,6.948768875063289663e+00,5.202154745708734596e+39,3.765597730209075540e+38,1.000000000000000000e+04,2.127686374380704990e+02,6.355738497215825191e+04
1.050000000000000000e+01,1.075418412858324402e+00,3.580227045232341156e+20,4.566438749418608722e+00,2.526804324543194816e-10,0.000000000000000000e+00,1.634907694120909274e+07,2.452417822951637208e+04,1.634907694120909274e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.041682476126247495e+08,-2.639371424732586784e+32,-6.669577837163139028e+30,4.070076886091380514e+32,2.030192682346388902e+24,2.361334787333016063e+30,6.720908115844767217e+00,4.861119853280503013e+39,3.361335728853192560e+38,1.000000000000000000e+04,2.106038840389782365e+02,6.368110064404691366e+04
1.100000000000000000e+01,1.097932859545493134e+00,3.657551059653347901e+20,5.231293221918067005e+00,2.373735403105491718e-10,0.000000000000000000e+00,1.638094847060910426e+07,2.452417822951637208e+04,1.638094847060910426e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.043710131094825119e+08,-2.591967283811048671e+32,-6.952993577197999624e+30,3.990460041831571497e+32,1.830261766571384755e+24,2.098419816974466296e+30,6.516142783695594076e+00,4.564844854949717999e+39,3.022396304963275903e+38,1.000000000000000000e+04,2.081429340730778961e+02,6.380505713086962351e+04
1.150000000000000000e+01,1.123508403703235903e+00,3.745177912179283067e+20,5.870354240440747162e+00,2.201550421165851487e-10,0.000000000000000000e+00,1.641288203855390660e+07,2.452417822951637208e+04,1.641288203855390660e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.045741732932785451e+08,-2.539547211431609665e+32,-7.227099543443797921e+30,3.880461752342783296e+32,1.649331329001062903e+24,1.873826090750183013e+30,6.330653733478794898e+00,4.304660602242335385e+39,2.734659450929602594e+38,1.000000000000000000e+04,2.054218961046750280e+02,6.392925490137728775e+04
1.200000000000000000e+01,1.151991163472444679e+00,3.842614255253790392e+20,6.473184613736377990e+00,2.019588882017362692e-10,0.000000000000000000e+00,1.644487776580270566e+07,2.452417822951637208e+04,1.644487776580270566e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.047777289322785884e+08,-2.483194762791805832e+32,-7.487625798328800926e+30,3.747368607971777755e+32,1.485712338333427130e+24,1.680280039020664718e+30,6.161466894198866839e+00,4.074070019496867789e+39,2.487791367180741568e+38,1.000000000000000000e+04,2.024829291039757493e+02,6.405369442523325415e+04
1.250000000000000000e+01,1.183185478567980953e+00,3.949225988169698509e+20,7.032362683839341599e+00,1.835963600169352664e-10,0.000000000000000000e+00,1.647693577334978804e+07,2.452417822951637208e+04,1.647693577334978804e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.049816807962437719e+08,-2.424010034271744551e+32,-7.731488802286954245e+30,3.598304427202954181e+32,1.338071695999889528e+24,1.512308822779266588e+30,6.006246185752837086e+00,3.868099316718178265e+39,2.274045803141645518e+38,1.000000000000000000e+04,1.993709971055682786e+02,6.417837617301503633e+04
