family,mass_msun,status,t_sf_myr,t_quench_myr,quench_lower_bound_myr,max_r_over_R0,wall_seconds
fig8_f01_c1,6812920690579.595,not_launched_within_window,,,,1.0,0.22844520211219788
fig8_f01_c1,10000000000000.0,not_launched_within_window,,,,1.0,0.22173825651407242
fig8_f01_c01,100000000.0,numerical_failure,,,,,0.101870097219944
fig8_f01_c01,146779926.76220676,numerical_failure,,,,,0.10577761009335518
fig8_f01_c01,215443469.00318867,numerical_failure,,,,,0.13112056255340576
fig8_f01_c01,316227766.01683795,numerical_failure,,,,,0.10455930233001709
fig8_f01_c01,464158883.3612773,numerical_failure,,,,,0.0997062511742115
fig8_f01_c01,681292069.0579622,numerical_failure,,,,,0.09997590631246567
fig8_f01_c01,1000000000.0,numerical_failure,,,,,0.10917928069829941
fig8_f01_c01,1467799267.6220675,numerical_failure,,,,,0.1066652350127697
fig8_f01_c01,2154434690.0318866,numerical_failure,,,,,0.10958097502589226
fig8_f01_c01,3162277660.1683793,numerical_failure,,,,,0.10697619616985321
fig8_f01_c01,4641588833.612773,numerical_failure,,,,,0.1151205450296402
fig8_f01_c01,6812920690.579622,numerical_failure,,,,,0.12369691208004951
fig8_f01_c01,10000000000.0,numerical_failure,,,,,0.11448563635349274
fig8_f01_c01,14677992676.220675,numerical_failure,,,,,0.11443540081381798
fig8_f01_c01,21544346900.31878,numerical_failure,,,,,0.11341932788491249
fig8_f01_c01,31622776601.683792,numerical_failure,,,,,0.12322958931326866
fig8_f01_c01,46415888336.12772,numerical_failure,,,,,0.136431984603405
fig8_f01_c01,68129206905.795944,numerical_failure,,,,,0.12791097909212112
fig8_f01_c01,100000000000.0,numerical_failure,,,,,0.14612041413784027
fig8_f01_c01,146779926762.20676,numerical_failure,,,,,0.1435254141688347
fig8_f01_c01,215443469003.18777,numerical_failure,,,,,0.17489366978406906
fig8_f01_c01,316227766016.83795,numerical_failure,,,,,0.1687055416405201
fig8_f01_c01,464158883361.2773,numerical_failure,,,,,0.21145625784993172
fig8_f01_c01,681292069057.9595,numerical_failure,,,,,0.20087016001343727
fig8_f01_c01,1000000000000.0,not_launched_within_window,,,,1.0,0.23276040703058243
fig8_f01_c01,1467799267622.0676,not_launched_within_window,,,,1.0,0.2305646799504757
fig8_f01_c01,2154434690031.878,not_launched_within_window,,,,1.0,0.2320706769824028
fig8_f01_c01,3162277660168.3794,not_launched_within_window,,,,1.0,0.24227126687765121
fig8_f01_c01,4641588833612.772,not_launched_within_window,,,,1.0,0.23598814010620117
fig8_f01_c01,6812920690579.595,not_launched_within_window,,,,1.0,0.23402371257543564
fig8_f01_c01,10000000000000.0,not_launched_within_window,,,,1.0,0.23063112422823906
fig8_f01_c005,100000000.0,numerical_failure,,,,,0.1146504282951355
fig8_f01_c005,146779926.76220676,numerical_failure,,,,,0.11962632834911346
fig8_f01_c005,215443469.00318867,numerical_failure,,,,,0.10234925150871277
fig8_f01_c005,316227766.01683795,numerical_failure,,,,,0.10353819280862808
fig8_f01_c005,464158883.3612773,numerical_failure,,,,,0.10148214176297188
fig8_f01_c005,681292069.0579622,numerical_failure,,,,,0.11021026223897934
fig8_f01_c005,1000000000.0,numerical_failure,,,,,0.11625169962644577
fig8_f01_c005,1467799267.6220675,numerical_failure,,,,,0.10873032733798027
fig8_f01_c005,2154434690.0318866,numerical_failure,,,,,0.11769115924835205
fig8_f01_c005,3162277660.1683793,numerical_failure,,,,,0.11014531925320625
fig8_f01_c005,4641588833.612773,numerical_failure,,,,,0.13035637512803078
fig8_f01_c005,6812920690.579622,numerical_failure,,,,,0.12000355869531631
fig8_f01_c005,10000000000.0,numerical_failure,,,,,0.11300987005233765
fig8_f01_c005,14677992676.220675,numerical_failure,,,,,0.1255858764052391
fig8_f01_c005,21544346900.31878,numerical_failure,,,,,0.12408050522208214
fig8_f01_c005,31622776601.683792,numerical_failure,,,,,0.12574436143040657
fig8_f01_c005,46415888336.12772,numerical_failure,,,,,0.13556745275855064
fig8_f01_c005,68129206905.795944,numerical_failure,,,,,0.14310936629772186
fig8_f01_c005,100000000000.0,numerical_failure,,,,,0.1434355415403843
fig8_f01_c005,146779926762.20676,numerical_failure,,,,,0.16762208193540573
fig8_f01_c005,215443469003.18777,numerical_failure,,,,,0.1574869640171528
fig8_f01_c005,316227766016.83795,numerical_failure,,,,,0.17268351837992668
fig8_f01_c005,464158883361.2773,numerical_failure,,,,,0.19576624780893326
fig8_f01_c005,681292069057.9595,numerical_failure,,,,,0.22299912944436073
fig8_f01_c005,1000000000000.0,not_launched_within_window,,,,1.0,0.2238667532801628
fig8_f01_c005,1467799267622.0676,not_launched_within_window,,,,1.0,0.23519880324602127
fig8_f01_c005,2154434690031.878,not_launched_within_window,,,,1.0,0.23347476869821548
fig8_f01_c005,3162277660168.3794,not_launched_within_window,,,,1.0,0.2308790646493435
fig8_f01_c005,4641588833612.772,not_launched_within_window,,,,1.0,0.2444288469851017
fig8_f01_c005,6812920690579.595,not_launched_within_window,,,,1.0,0.23596984520554543
fig8_f01_c005,10000000000000.0,not_launched_within_window,,,,1.0,0.2211940586566925
fig8_f01_c0005,100000000.0,numerical_failure,,,,,0.11415897309780121
fig8_f01_c0005,146779926.76220676,numerical_failure,,,,,0.11382702365517616
fig8_f01_c0005,215443469.00318867,numerical_failure,,,,,0.10527367517352104
fig8_f01_c0005,316227766.01683795,numerical_failure,,,,,0.12476589158177376
fig8_f01_c0005,464158883.3612773,numerical_failure,,,,,0.11215056851506233
fig8_f01_c0005,681292069.0579622,numerical_failure,,,,,0.1105213612318039
fig8_f01_c0005,1000000000.0,numerical_failure,,,,,0.11547000706195831
fig8_f01_c0005,1467799267.6220675,numerical_failure,,,,,0.11399907618761063
fig8_f01_c0005,2154434690.0318866,numerical_failure,,,,,0.12472289055585861
fig8_f01_c0005,3162277660.1683793,numerical_failure,,,,,0.1167876273393631
fig8_f01_c0005,4641588833.612773,numerical_failure,,,,,0.12356308475136757
fig8_f01_c0005,6812920690.579622,numerical_failure,,,,,0.1288643777370453
fig8_f01_c0005,10000000000.0,numerical_failure,,,,,0.12549582496285439
fig8_f01_c0005,14677992676.220675,numerical_failure,,,,,0.1356130950152874
fig8_f01_c0005,21544346900.31878,numerical_failure,,,,,0.15984416380524635
fig8_f01_c0005,31622776601.683792,numerical_failure,,,,,0.16066163033246994
fig8_f01_c0005,46415888336.12772,numerical_failure,,,,,0.1918759010732174
fig8_f01_c0005,68129206905.795944,numerical_failure,,,,,0.2086375579237938
fig8_f01_c0005,100000000000.0,not_launched_within_window,,,,1.0,0.23729123920202255
fig8_f01_c0005,146779926762.20676,not_launched_within_window,,,,1.0,0.23081081733107567
fig8_f01_c0005,215443469003.18777,not_launched_within_window,,,,1.0,0.23751478269696236
fig8_f01_c0005,316227766016.83795,not_launched_within_window,,,,1.0,0.23028122633695602
fig8_f01_c0005,464158883361.2773,not_launched_within_window,,,,1.0,0.2266523763537407
fig8_f01_c0005,681292069057.9595,not_launched_within_window,,,,1.0,0.22243550792336464
fig8_f01_c0005,1000000000000.0,not_launched_within_window,,,,1.0,0.22581366077065468
fig8_f01_c0005,1467799267622.0676,not_launched_within_window,,,,1.0,0.22757941856980324
fig8_f01_c0005,2154434690031.878,not_launched_within_window,,,,1.0,0.2252890020608902
fig8_f01_c0005,3162277660168.3794,not_launched_within_window,,,,1.0,0.2326519936323166
fig8_f01_c0005,4641588833612.772,not_launched_within_window,,,,1.0,0.23349108174443245
fig8_f01_c0005,6812920690579.595,not_launched_within_window,,,,1.0,0.2339550144970417
fig8_f01_c0005,10000000000000.0,not_launched_within_window,,,,1.0,0.22132457420229912
fig8_f01_lowgas,100000000.0,completed_cycle,1.369589399878115,272.46562918784815,,5.8953117890038,0.8002176657319069
fig8_f01_lowgas,146779926.76220676,completed_cycle,1.597244234967523,252.48127664504875,,5.000392547154955,0.7362477667629719
fig8_f01_lowgas,215443469.00318867,completed_cycle,1.8679537651870488,233.7276041736056,,4.235229381370504,0.7030091248452663
fig8_f01_lowgas,316227766.01683795,numerical_failure,,,,,0.10481848940253258
fig8_f01_lowgas,464158883.3612773,numerical_failure,,,,,0.10656479746103287
fig8_f01_lowgas,681292069.0579622,numerical_failure,,,,,0.1051776297390461
fig8_f01_lowgas,1000000000.0,numerical_failure,,,,,0.11403126642107964
fig8_f01_lowgas,1467799267.6220675,numerical_failure,,,,,0.09832460805773735
fig8_f01_lowgas,2154434690.0318866,numerical_failure,,,,,0.11380211263895035
fig8_f01_lowgas,3162277660.1683793,numerical_failure,,,,,0.1166686862707138
fig8_f01_lowgas,4641588833.612773,numerical_failure,,,,,0.11146317422389984
fig8_f01_lowgas,6812920690.579622,numerical_failure,,,,,0.11295414343476295
fig8_f01_lowgas,10000000000.0,numerical_failure,,,,,0.12448332831263542
fig8_f01_lowgas,14677992676.220675,numerical_failure,,,,,0.12511441856622696
fig8_f01_lowgas,21544346900.31878,numerical_failure,,,,,0.12506652623414993
fig8_f01_lowgas,31622776601.683792,numerical_failure,,,,,0.1385130025446415
fig8_f01_lowgas,46415888336.12772,numerical_failure,,,,,0.13228799402713776
fig8_f01_lowgas,68129206905.795944,numerical_failure,,,,,0.14306726306676865
fig8_f01_lowgas,100000000000.0,numerical_failure,,,,,0.14754801616072655
fig8_f01_lowgas,146779926762.20676,numerical_failure,,,,,0.15028388425707817
fig8_f01_lowgas,215443469003.18777,numerical_failure,,,,,0.16267836466431618
fig8_f01_lowgas,316227766016.83795,numerical_failure,,,,,0.18421851098537445
fig8_f01_lowgas,464158883361.2773,numerical_failure,,,,,0.21659305691719055
fig8_f01_lowgas,681292069057.9595,not_launched_within_window,,,,1.0,0.2698942795395851
fig8_f01_lowgas,1000000000000.0,not_launched_within_window,,,,1.0,0.23413604870438576
fig8_f01_lowgas,1467799267622.0676,not_launched_within_window,,,,1.0,0.2789774239063263
fig8_f01_lowgas,2154434690031.878,not_launched_within_window,,,,1.0,0.22523320093750954
fig8_f01_lowgas,3162277660168.3794,not_launched_within_window,,,,1.0,0.24122877791523933
fig8_f01_lowgas,4641588833612.772,not_launched_within_window,,,,1.0,0.23653685301542282
fig8_f01_lowgas,6812920690579.595,not_launched_within_window,,,,1.0,0.22936327755451202
fig8_f01_lowgas,10000000000000.0,not_launched_within_window,,,,1.0,0.24256960302591324
