time_myr,r_over_R0,radius_cm,velocity_km_s,pressure_erg_cm3,sfr_msun_yr,gas_msun,formed_msun,incident_shell_msun,central_gas_msun,other_shell_msun,halo_msun,gravity_dyne,accretion_dyne,pressure_dyne,uv_dyne,lya_dyne,sn_per_myr,uv_erg_s,lya_erg_s,shell_temperature_K,force_multiplier,shell_loading_msun_myr
2.440000000000000000e+02,2.406451081969315897e+00,1.084368768054963732e+21,-2.763600299970260910e+00,1.365797013040451205e-11,0.000000000000000000e+00,4.057723624594473094e+07,2.451739566447772086e+04,4.057723624594473094e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.583068621248388588e+08,-3.962388260675082400e+32,-1.348597727755309153e+31,2.018134114309264639e+32,1.629042345412000324e+22,7.675530672450625528e+26,0.000000000000000000e+00,1.441694090820882017e+38,1.630623695111637321e+35,1.000000000000000000e+04,1.411157101204044579e+02,1.579105501053493062e+05
2.450000000000000000e+02,2.381161982671049504e+00,1.074365193732179231e+21,-3.575937631524081173e+00,1.427718413248469078e-11,0.000000000000000000e+00,4.073545427169091254e+07,2.451739566447772086e+04,4.073545427169091254e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.593134393806596398e+08,-4.025300003408619434e+32,-1.274826708979046533e+31,2.070886441541227663e+32,1.658052756531215702e+22,7.632799373690963461e+26,0.000000000000000000e+00,1.434824768296210011e+38,1.609974023808007343e+35,1.000000000000000000e+04,1.421299755040366790e+02,1.585259002624557470e+05
2.460000000000000000e+02,2.350269959986482693e+00,1.061802557102476886e+21,-4.385039096387488122e+00,1.511173836145070670e-11,0.000000000000000000e+00,4.089428884577368200e+07,2.451739566447772086e+04,4.089428884577368200e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.603239390943028331e+08,-4.099421435033448088e+32,-1.200787494620248340e+31,2.140976121554464875e+32,1.696081283515053349e+22,7.603031216035230896e+26,0.000000000000000000e+00,1.428041339531763129e+38,1.589731500596489035e+35,1.000000000000000000e+04,1.433783890959381893e+02,1.591436483329099137e+05
2.470000000000000000e+02,2.313828281366277828e+00,1.046695048071943684e+21,-5.188308399437353557e+00,1.620180729775528634e-11,0.000000000000000000e+00,4.105374237077551335e+07,2.451739566447772086e+04,4.105374237077551335e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.613383765509096384e+08,-4.185644233547714582e+32,-1.126741750582943257e+31,2.230558744903598767e+32,1.743958887036815304e+22,7.586133886725560650e+26,0.000000000000000000e+00,1.421324030129780934e+38,1.569834106199211138e+35,1.000000000000000000e+04,1.448729974484288618e+02,1.597638036609663395e+05
2.480000000000000000e+02,2.271909855501921705e+00,1.029065852464804266e+21,-5.982609867297632888e+00,1.760270958676596928e-11,0.000000000000000000e+00,4.121381725864130259e+07,2.451739566447772086e+04,4.121381725864130259e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.623567670951845646e+08,-4.285045691817012489e+32,-1.053009736433154107e+31,2.342479087602692590e+32,1.802766978341927073e+22,7.582236411275372424e+26,0.000000000000000000e+00,1.414661023407728793e+38,1.550244601994493119e+35,1.000000000000000000e+04,1.466282990406063220e+02,1.603863756272922619e+05
2.490000000000000000e+02,2.224611552221598565e+00,1.008949169322405134e+21,-6.764060417779231393e+00,1.939009670984575116e-11,0.000000000000000000e+00,4.137451593071486056e+07,2.451739566447772086e+04,4.137451593071486056e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.633791261316279769e+08,-4.398914049846671268e+32,-9.799925122523712374e+30,2.480438213299901649e+32,1.873887430607516782e+22,7.591725110019754571e+26,0.000000000000000000e+00,1.408051317693835199e+38,1.530956966539033833e+35,1.000000000000000000e+04,1.486613915960200529e+02,1.610113736491099407e+05
2.500000000000000000e+02,2.172060127383692141e+00,9.863929725516999557e+20,-7.527762745290059065e+00,2.166744060185604502e-11,0.000000000000000000e+00,4.153584081777558476e+07,2.451739566447772086e+04,4.153584081777558476e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.644054691247689128e+08,-4.528776926205536055e+32,-9.082006386404502549e+30,2.649216295370356782e+32,1.959002599782862553e+22,7.614615202575315927e+26,0.000000000000000000e+00,1.401461994549875448e+38,1.511870155255214095e+35,1.000000000000000000e+04,1.509920809250228899e+02,1.616388071803388884e+05
2.510000000000000000e+02,2.114420216989828738e+00,9.614627347015058063e+20,-8.267458314098654171e+00,2.457685090275409658e-11,0.000000000000000000e+00,4.169779436007518321e+07,2.451739566447772086e+04,4.169779436007518321e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.654358115993988812e+08,-4.676431464361495609e+32,-8.382917288699725866e+30,2.854966463170236544e+32,2.060280029250789677e+22,7.651815946991490919e+26,0.000000000000000000e+00,1.394914255878390468e+38,1.493044386364965085e+35,1.000000000000000000e+04,1.536429011663310007e+02,1.622686857117388281e+05
2.520000000000000000e+02,2.051905029674009118e+00,9.342464079659532288e+20,-8.975072349915899750e+00,2.831472754946269839e-11,0.000000000000000000e+00,4.186037900737462193e+07,2.451739566447772086e+04,4.186037900737462193e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.664701691408069432e+08,-4.843973077716958020e+32,-7.711199401023559128e+30,3.105597186418761936e+32,2.180380547916066141e+22,7.704218536323762696e+26,0.000000000000000000e+00,1.388422066096781803e+38,1.474516030924087403e+35,1.000000000000000000e+04,1.566389624483215925e+02,1.629010187710534665e+05
2.530000000000000000e+02,1.984790577919588905e+00,9.048610568154905313e+20,-9.640115602085369773e+00,3.315439767124283867e-11,0.000000000000000000e+00,4.202359721898113936e+07,2.451739566447772086e+04,4.202359721898113936e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.675085573950152993e+08,-5.033816540697865284e+32,-7.078013475236789300e+30,3.411259840245749938e+32,2.322614564858256530e+22,7.773218989118826701e+26,0.000000000000000000e+00,1.382029384722457011e+38,1.456402106296684416e+35,1.000000000000000000e+04,1.600074881274231586e+02,1.635358159231544123e+05
2.540000000000000000e+02,1.913434548442026539e+00,8.734616594165706260e+20,-1.024890057013414690e+01,3.947866549731846551e-11,0.000000000000000000e+00,4.218745146378549188e+07,2.451739566447772086e+04,4.218745146378549188e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.685509920690159798e+08,-5.248697630013038486e+32,-6.497999954828148410e+30,3.784948899969753861e+32,2.490835500094448258e+22,7.858839692833600285e+26,0.000000000000000000e+00,1.375685294801961609e+38,1.438555758739362496e+35,1.000000000000000000e+04,1.637768195100885293e+02,1.641730867701858806e+05
2.550000000000000000e+02,1.838301207097483347e+00,8.402527350944134595e+20,-1.078352693141738250e+01,4.782589398928875361e-11,0.000000000000000000e+00,4.235194422029925883e+07,2.451739566447772086e+04,4.235194422029925883e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.695974889310084581e+08,-5.491633958779034214e+32,-5.990398696534362338e+30,4.243193435431667891e+32,2.689741632636111028e+22,7.961746317007072863e+26,0.000000000000000000e+00,1.369388977242681067e+38,1.420972208750144149e+35,1.000000000000000000e+04,1.679745376897580229e+02,1.648128409517100372e+05
2.560000000000000000e+02,1.759994007586842990e+00,8.055035871741466378e+20,-1.122060110044586168e+01,5.895307551488905280e-11,0.000000000000000000e+00,4.251707797669236362e+07,2.451739566447772086e+04,4.251707797669236362e+07,0.000000000000000000e+00,0.000000000000000000e+00,2.706480638106382489e+08,-5.765807650167481698e+32,-5.580471264195160837e+30,4.806747270100036500e+32,2.924818599318949934e+22,8.082373193749614303e+26,0.000000000000000000e+00,1.363139635180693306e+38,1.403647351641487753e+35,1.000000000000000000e+04,1.726241654211723926e+02,1.654550881448528380e+05
