x,y
1.000000000000000000e+01,1.308108471776932907e+10
1.101123618633374690e+01,1.618008626462847519e+10
1.202247237266749380e+01,1.959636282316612244e+10
1.303370855900124248e+01,2.332038423171853256e+10
1.404494474533498938e+01,2.734169124211981964e+10
1.505618093166873628e+01,3.164912733651572800e+10
1.606741711800248495e+01,3.623097971430680084e+10
1.707865330433623186e+01,4.107517292633444214e+10
1.808988949066997876e+01,4.616926003980305481e+10
1.910112567700372921e+01,5.149923561184652710e+10
2.011236186333747256e+01,5.705530084325981903e+10
2.112359804967122301e+01,6.282327505240314484e+10
2.213483423600496991e+01,6.879037756238307190e+10
2.314607042233871681e+01,7.494412876159648132e+10
2.415730660867246371e+01,8.127192391776522827e+10
2.516854279500621061e+01,8.776141492992025757e+10
2.617977898133995751e+01,9.440048555068214417e+10
2.719101002174782522e+01,1.011769647481508789e+11
2.820224620808157212e+01,1.080776253419733429e+11
2.921348239441532257e+01,1.150942401787359924e+11
3.022471858074906947e+01,1.222138021995307617e+11
3.123595991300869201e+01,1.294254773610919952e+11
3.224719609934244602e+01,1.367184346939866333e+11
3.325843228567619292e+01,1.440823934097062378e+11
3.426966847200993982e+01,1.515071187504589233e+11
3.528090465834368672e+01,1.589831470379339294e+11
3.629214084467743362e+01,1.665007195968640747e+11
3.730337703101118052e+01,1.740490889926179810e+11
3.831460292549316904e+01,1.816225970881069946e+11
3.932583911182691594e+01,1.892111498284878540e+11
4.033707529816066284e+01,1.968064541959492798e+11
4.134831148449440974e+01,2.044002751463688965e+11
4.235954767082815664e+01,2.119854619643028564e+11
4.337078385716191065e+01,2.195547230639177246e+11
4.438202004349565044e+01,2.271004228978088379e+11
4.539325622982940445e+01,2.346161493991767578e+11
4.640449241616314424e+01,2.420940252260765991e+11
4.741572860249689825e+01,2.495304906558340149e+11
4.842696478883064515e+01,2.569185652668485107e+11
4.943820097516439205e+01,2.642527010553124390e+11
5.044943716149813895e+01,2.715268321267689514e+11
5.146067334783188585e+01,2.787365800184003296e+11
5.247190953416563275e+01,2.858769461518259277e+11
5.348314572049937965e+01,2.929429662344599609e+11
5.449438190683312655e+01,2.999304850287130737e+11
5.550561809316686634e+01,3.054921229052617798e+11
5.651685427950062035e+01,3.122744418207346191e+11
5.752809046583436725e+01,3.187664593956212158e+11
5.853932665216811415e+01,3.249702047344120483e+11
5.955056283850186816e+01,3.308891782896954346e+11
6.056179902483560795e+01,3.365255826029118652e+11
6.157303521116935485e+01,3.418831448940750122e+11
6.258427139750310175e+01,3.469653308212734985e+11
6.359550758383685576e+01,3.517760872173526001e+11
6.460674377017059555e+01,3.552384051351222534e+11
6.561797995650434245e+01,3.595484759137476807e+11
6.662921614283808935e+01,3.635998094127938232e+11
6.764045232917183625e+01,3.673968049616467285e+11
6.865168851550558315e+01,3.709449955333026733e+11
6.966292470183933006e+01,3.742488543730488281e+11
7.067416088817307696e+01,3.773130712745645752e+11
7.168539707450682386e+01,3.801442718104701538e+11
7.269663326084057076e+01,3.827462845043098755e+11
7.370786944717431766e+01,3.842830278072995605e+11
7.471910563350807877e+01,3.864665272132801514e+11
7.573034181984181146e+01,3.884370167757344360e+11
7.674157800617557257e+01,3.901992564216500854e+11
7.775281419250931947e+01,3.917592390183618774e+11
7.876405037884306637e+01,3.931219322365194092e+11
7.977528656517681327e+01,3.942930862589064941e+11
8.078652275151056017e+01,3.952773332471083374e+11
8.179774864599255579e+01,3.960807669962797241e+11
8.280898483232628848e+01,3.960522325532728271e+11
8.382022101866003538e+01,3.965266968337446899e+11
8.483145720499379649e+01,3.968346698239418335e+11
8.584269339132754340e+01,3.969821603300374756e+11
8.685392957766129030e+01,3.969731287239150391e+11
8.786516576399502299e+01,3.968136042253457642e+11
8.887640195032878410e+01,3.965079028069606323e+11
8.988763813666253100e+01,3.960612432079230347e+11
9.089887432299627790e+01,3.954778513200396729e+11
9.191011050933002480e+01,3.942523472067817383e+11
9.292134669566377170e+01,3.934239042783225708e+11
9.393258288199751860e+01,3.924729189045426636e+11
9.494381906833126550e+01,3.914032569185203247e+11
9.595505525466501240e+01,3.902199708851179199e+11
9.696629144099875930e+01,3.889266905962314453e+11
9.797752762733250620e+01,3.875274732930068359e+11
9.898876381366625310e+01,3.860275196735724487e+11
1.000000000000000000e+02,3.844298619005442505e+11
