x,y
1.000000000000000000e+01,9.481059974380720520e+10
1.101123618633374690e+01,1.181343903265645752e+11
1.202247237266749380e+01,1.441528877959315491e+11
1.303370855900124248e+01,1.728612679699168091e+11
1.404494474533498938e+01,2.042472602697500000e+11
1.505618093166873628e+01,2.382927778922402039e+11
1.606741711800248495e+01,2.749742057707965088e+11
1.707865330433623186e+01,3.142635058599952393e+11
1.808988949066997876e+01,3.561285385037291260e+11
1.910112567700372921e+01,4.005224778930211182e+11
2.011236186333747256e+01,4.474309883200963745e+11
2.112359804967122301e+01,4.968020729194037476e+11
2.213483423600496991e+01,5.485937676987218628e+11
2.314607042233871681e+01,6.027608265432083740e+11
2.415730660867246371e+01,6.592577260867037354e+11
2.516854279500621061e+01,7.180379634179227295e+11
2.617977898133995751e+01,7.790520416923276367e+11
2.719101516767370796e+01,8.422520988386564941e+11
2.820225135400745486e+01,9.075725285727517090e+11
2.921348754034120176e+01,9.749921294884603271e+11
3.022472372667494511e+01,1.044446538815851318e+12
3.123595991300869201e+01,1.115883858182961670e+12
3.224719609934244602e+01,1.189252209703138672e+12
3.325843228567619292e+01,1.264498259352925293e+12
3.426966847200993982e+01,1.341573215213748291e+12
3.528090465834368672e+01,1.420422564790421875e+12
3.629214084467743362e+01,1.500995012612300781e+12
3.730337703101118052e+01,1.583222095025972656e+12
3.831461321734492742e+01,1.667086129867258301e+12
3.932584940367867432e+01,1.752517726408199463e+12
4.033707529816066284e+01,1.839468901340131348e+12
4.134831148449440974e+01,1.927884735967483643e+12
4.235954767082815664e+01,2.017717571750491943e+12
4.337078385716191065e+01,2.108915614445519043e+12
4.438202004349565044e+01,2.201429161038933105e+12
4.539325622982940445e+01,2.295212237268209473e+12
4.640449241616314424e+01,2.390192938729163086e+12
4.741572860249689825e+01,2.486361486535563477e+12
4.842696478883064515e+01,2.583654793415713379e+12
4.943820097516439205e+01,2.682020754426997070e+12
5.044943716149813895e+01,2.781414662783259277e+12
5.146067334783188585e+01,2.881791752025250000e+12
5.247190953416563275e+01,2.983106462453989258e+12
5.348314572049937965e+01,3.085311638375068359e+12
5.449438190683312655e+01,3.188363704981781250e+12
5.550561809316686634e+01,3.279355583607701660e+12
5.651685427950062035e+01,3.384137698127475098e+12
5.752809046583436725e+01,3.488356980986704102e+12
5.853932665216811415e+01,3.591970189110393555e+12
5.955056283850186816e+01,3.694946309824960449e+12
6.056179902483560795e+01,3.797240846224379395e+12
6.157303521116935485e+01,3.898828810815521973e+12
6.258427139750310175e+01,3.999671422878532715e+12
6.359550758383685576e+01,4.099747551138224609e+12
6.460674377017059555e+01,4.187312443345789062e+12
6.561797995650434245e+01,4.285923894859096191e+12
6.662921614283808935e+01,4.383681674843303223e+12
6.764045232917183625e+01,4.480563310221021484e+12
6.865167822365383188e+01,4.576552557411914062e+12
6.966291440998757878e+01,4.671621337036473633e+12
7.067415059632132568e+01,4.765759198851037109e+12
7.168538678265508679e+01,4.858942046465193359e+12
7.269662296898881948e+01,4.951158149239584961e+12
7.370785915532256638e+01,5.032113525914546875e+12
7.471909534165631328e+01,5.122485804739753906e+12
7.573033152799006018e+01,5.211852026672087891e+12
7.674156771432382129e+01,5.300194177359926758e+12
7.775280390065755398e+01,5.387494920900417969e+12
7.876404008699130088e+01,5.473757962005398438e+12
7.977527627332504778e+01,5.558961841150677734e+12
8.078651245965880889e+01,5.643105652713057617e+12
8.179774864599255579e+01,5.726177671277943359e+12
8.280898483232628848e+01,5.799131548765890625e+12
8.382022101866003538e+01,5.880167723050751953e+12
8.483145720499379649e+01,5.960115451819585938e+12
8.584269339132754340e+01,6.038962945130905273e+12
8.685392957766129030e+01,6.116719352831375977e+12
8.786516576399502299e+01,6.193368875440785156e+12
8.887640195032878410e+01,6.268910523133309570e+12
8.988763813666253100e+01,6.343352804796407227e+12
9.089887432299627790e+01,6.416677548932267578e+12
9.191011050933002480e+01,6.480926473758295898e+12
9.292134669566377170e+01,6.552138593055525391e+12
9.393258288199751860e+01,6.622237086531446289e+12
9.494381906833126550e+01,6.691233124708126953e+12
9.595505525466501240e+01,6.759102460260600586e+12
9.696629144099875930e+01,6.825874071018299805e+12
9.797752762733250620e+01,6.891528136551182617e+12
9.898876381366625310e+01,6.956072644577187500e+12
1.000000000000000000e+02,7.019504675106541016e+12
