fig8_f001_c0005 M=1e+10: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_c0005 M=1.47e+10: not_launched_within_window; SF=None; quench=None; 0.191s; cached=False
fig8_f001_c0005 M=2.15e+10: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f001_c0005 M=3.16e+10: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_c0005 M=4.64e+10: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig8_f001_c0005 M=6.81e+10: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f001_c0005 M=1e+11: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f001_c0005 M=1.47e+11: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_c0005 M=2.15e+11: not_launched_within_window; SF=None; quench=None; 0.203s; cached=False
fig8_f001_c0005 M=3.16e+11: not_launched_within_window; SF=None; quench=None; 0.192s; cached=False
fig8_f001_c0005 M=4.64e+11: not_launched_within_window; SF=None; quench=None; 0.192s; cached=False
fig8_f001_c0005 M=6.81e+11: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f001_c0005 M=1e+12: not_launched_within_window; SF=None; quench=None; 0.192s; cached=False
fig8_f001_c0005 M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.188s; cached=False
fig8_f001_c0005 M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.201s; cached=False
fig8_f001_c0005 M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.193s; cached=False
fig8_f001_c0005 M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig8_f001_c0005 M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f001_c0005 M=1e+13: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_lowgas M=1e+08: completed_cycle; SF=6.929796645418929; quench=139.1656941302435; 0.339s; cached=False
fig8_f001_lowgas M=1.47e+08: completed_cycle; SF=8.221335990838906; quench=111.59672057095572; 0.331s; cached=False
fig8_f001_lowgas M=2.15e+08: completed_cycle; SF=9.786256978318397; quench=102.81935023704311; 0.285s; cached=False
fig8_f001_lowgas M=3.16e+08: completed_cycle; SF=11.69163835789227; quench=95.27254663571871; 0.270s; cached=False
fig8_f001_lowgas M=4.64e+08: completed_cycle; SF=14.024111408053294; quench=87.84889416437838; 0.262s; cached=False
fig8_f001_lowgas M=6.81e+08: completed_cycle; SF=16.896557299450304; quench=67.05332393531262; 0.240s; cached=False
fig8_f001_lowgas M=1e+09: completed_cycle; SF=20.457699681480772; quench=62.0197062354663; 0.223s; cached=False
fig8_f001_lowgas M=1.47e+09: completed_cycle; SF=24.90582357290492; quench=57.45963367766062; 0.225s; cached=False
fig8_f001_lowgas M=2.15e+09: completed_cycle; SF=30.50952402316095; quench=52.88360329651171; 0.219s; cached=False
fig8_f001_lowgas M=3.16e+09: completed_cycle; SF=37.64013518710437; quench=47.40944712971203; 0.260s; cached=False
fig8_f001_lowgas M=4.64e+09: completed_cycle; SF=46.82691542760018; quench=32.35600472676679; 0.222s; cached=False
fig8_f001_lowgas M=6.81e+09: completed_cycle; SF=58.91299113502784; quench=26.5805941345008; 0.216s; cached=False
fig8_f001_lowgas M=1e+10: completed_cycle; SF=76.74343187877501; quench=21.72793224988156; 0.272s; cached=False
fig8_f001_lowgas M=1.47e+10: not_launched_within_window; SF=None; quench=None; 0.199s; cached=False
fig8_f001_lowgas M=2.15e+10: not_launched_within_window; SF=None; quench=None; 0.212s; cached=False
fig8_f001_lowgas M=3.16e+10: not_launched_within_window; SF=None; quench=None; 0.245s; cached=False
fig8_f001_lowgas M=4.64e+10: not_launched_within_window; SF=None; quench=None; 0.198s; cached=False
fig8_f001_lowgas M=6.81e+10: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f001_lowgas M=1e+11: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_lowgas M=1.47e+11: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig8_f001_lowgas M=2.15e+11: not_launched_within_window; SF=None; quench=None; 0.245s; cached=False
fig8_f001_lowgas M=3.16e+11: not_launched_within_window; SF=None; quench=None; 0.203s; cached=False
fig8_f001_lowgas M=4.64e+11: not_launched_within_window; SF=None; quench=None; 0.207s; cached=False
fig8_f001_lowgas M=6.81e+11: not_launched_within_window; SF=None; quench=None; 0.245s; cached=False
fig8_f001_lowgas M=1e+12: not_launched_within_window; SF=None; quench=None; 0.201s; cached=False
fig8_f001_lowgas M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.221s; cached=False
fig8_f001_lowgas M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.243s; cached=False
fig8_f001_lowgas M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f001_lowgas M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.211s; cached=False
fig8_f001_lowgas M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig8_f001_lowgas M=1e+13: not_launched_within_window; SF=None; quench=None; 0.208s; cached=False
fig8_f01_c1 M=1e+08: completed_cycle; SF=1.5292939288428467; quench=459.3665547122556; 1.026s; cached=False
fig8_f01_c1 M=1.47e+08: completed_cycle; SF=1.7642314051684493; quench=531.3151587946967; 1.111s; cached=False
fig8_f01_c1 M=2.15e+08: completed_cycle; SF=2.0397234224392276; quench=483.69033274556614; 1.027s; cached=False
fig8_f01_c1 M=3.16e+08: completed_cycle; SF=2.3630712918621564; quench=437.96062588403765; 0.935s; cached=False
fig8_f01_c1 M=4.64e+08: completed_cycle; SF=2.742933832008935; quench=394.86787668544457; 0.841s; cached=False
fig8_f01_c1 M=6.81e+08: completed_cycle; SF=3.189611931124639; quench=416.5002409724601; 0.844s; cached=False
fig8_f01_c1 M=1e+09: completed_cycle; SF=3.7154051927749676; quench=376.40642746973197; 0.775s; cached=False
fig8_f01_c1 M=1.47e+09: completed_cycle; SF=4.334963839705277; quench=339.81656450642765; 0.700s; cached=False
fig8_f01_c1 M=2.15e+09: completed_cycle; SF=5.065864786071836; quench=346.76883392769173; 0.686s; cached=False
fig8_f01_c1 M=3.16e+09: completed_cycle; SF=5.92918687747179; quench=314.54789169346657; 0.649s; cached=False
fig8_f01_c1 M=4.64e+09: completed_cycle; SF=6.950330099251727; quench=285.7430318610768; 0.592s; cached=False
fig8_f01_c1 M=6.81e+09: completed_cycle; SF=8.16002314896128; quench=260.2331208461779; 0.562s; cached=False
fig8_f01_c1 M=1e+10: completed_cycle; SF=9.595621729868547; quench=237.60538681325667; 0.519s; cached=False
fig8_f01_c1 M=1.47e+10: completed_cycle; SF=11.302833768402872; quench=217.2859152733135; 0.475s; cached=False
fig8_f01_c1 M=2.15e+10: completed_cycle; SF=13.337938736698623; quench=198.9463043940346; 0.460s; cached=False
fig8_f01_c1 M=3.16e+10: completed_cycle; SF=15.770927204926677; quench=182.24412057472668; 0.419s; cached=False
fig8_f01_c1 M=4.64e+10: completed_cycle; SF=18.689677649817607; quench=147.68422333445466; 0.376s; cached=False
fig8_f01_c1 M=6.81e+10: completed_cycle; SF=22.20612777692305; quench=134.60780393048304; 0.360s; cached=False
fig8_f01_c1 M=1e+11: completed_cycle; SF=26.465221427586354; quench=107.29187813446993; 0.318s; cached=False
fig8_f01_c1 M=1.47e+11: completed_cycle; SF=31.65864976395526; quench=95.3218499932646; 0.296s; cached=False
fig8_f01_c1 M=2.15e+11: completed_cycle; SF=38.04702206733362; quench=84.48050273691388; 0.352s; cached=False
fig8_f01_c1 M=3.16e+11: completed_cycle; SF=45.99767132506238; quench=61.26043691243398; 0.267s; cached=False
fig8_f01_c1 M=4.64e+11: completed_cycle; SF=56.0586041728851; quench=51.81585341710914; 0.250s; cached=False
fig8_f01_c1 M=6.81e+11: completed_cycle; SF=70.47453899015052; quench=28.402965410750113; 0.230s; cached=False
fig8_f01_c1 M=1e+12: completed_cycle; SF=95.18291880666916; quench=17.43974036095551; 0.247s; cached=False
fig8_f01_c1 M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.201s; cached=False
fig8_f01_c1 M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.196s; cached=False
fig8_f01_c1 M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.273s; cached=False
fig8_f01_c1 M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f01_c1 M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.196s; cached=False
fig8_f01_c1 M=1e+13: not_launched_within_window; SF=None; quench=None; 0.201s; cached=False
fig8_f01_c01 M=1e+08: completed_cycle; SF=1.6553663525225404; quench=309.3317159233948; 0.644s; cached=False
fig8_f01_c01 M=1.47e+08: completed_cycle; SF=1.912134625930741; quench=286.17591480525545; 0.616s; cached=False
fig8_f01_c01 M=2.15e+08: completed_cycle; SF=2.2134149937726093; quench=264.1867347211119; 0.568s; cached=False
fig8_f01_c01 M=3.16e+08: completed_cycle; SF=2.567266168107584; quench=243.35549433976914; 0.521s; cached=False
fig8_f01_c01 M=4.64e+08: completed_cycle; SF=2.983255769840131; quench=223.6487242039533; 0.497s; cached=False
fig8_f01_c01 M=6.81e+08: completed_cycle; SF=3.47278822483476; quench=204.9455673057779; 0.458s; cached=False
fig8_f01_c01 M=1e+09: completed_cycle; SF=4.049504758544798; quench=186.6007482106119; 0.440s; cached=False
fig8_f01_c01 M=1.47e+09: completed_cycle; SF=4.729692177440864; quench=154.0931716039302; 0.362s; cached=False
fig8_f01_c01 M=2.15e+09: completed_cycle; SF=5.532938564013115; quench=140.0912940487015; 0.350s; cached=False
fig8_f01_c01 M=3.16e+09: completed_cycle; SF=6.482817564533364; quench=110.80441937285633; 0.281s; cached=False
fig8_f01_c01 M=4.64e+09: completed_cycle; SF=7.607840716820086; quench=100.4114857354623; 0.276s; cached=False
fig8_f01_c01 M=6.81e+09: completed_cycle; SF=8.942659795366703; quench=90.73332891426108; 0.259s; cached=False
fig8_f01_c01 M=1e+10: completed_cycle; SF=10.529631084048559; quench=67.35493031675763; 0.207s; cached=False
fig8_f01_c01 M=1.47e+10: completed_cycle; SF=12.420921245023953; quench=60.397279789204866; 0.244s; cached=False
fig8_f01_c01 M=2.15e+10: completed_cycle; SF=14.681280833132947; quench=53.426116258378585; 0.194s; cached=False
fig8_f01_c01 M=3.16e+10: completed_cycle; SF=17.39201319642948; quench=44.23361475549491; 0.180s; cached=False
fig8_f01_c01 M=4.64e+10: completed_cycle; SF=20.65643268667855; quench=25.96666330821413; 0.168s; cached=False
fig8_f01_c01 M=6.81e+10: completed_cycle; SF=24.608085370379495; quench=20.242033740724086; 0.156s; cached=False
fig8_f01_c01 M=1e+11: completed_cycle; SF=29.423110291889497; quench=13.216061556096985; 0.148s; cached=False
fig8_f01_c01 M=1.47e+11: completed_cycle; SF=35.33998019965636; quench=3.870071833422145; 0.143s; cached=False
fig8_f01_c01 M=2.15e+11: numerical_failure; SF=None; quench=None; 0.145s; cached=False
fig8_f01_c01 M=3.16e+11: numerical_failure; SF=None; quench=None; 0.152s; cached=False
fig8_f01_c01 M=4.64e+11: numerical_failure; SF=None; quench=None; 0.174s; cached=False
fig8_f01_c01 M=6.81e+11: numerical_failure; SF=None; quench=None; 0.190s; cached=False
fig8_f01_c01 M=1e+12: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig8_f01_c01 M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f01_c01 M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.207s; cached=False
fig8_f01_c01 M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.199s; cached=False
fig8_f01_c01 M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.208s; cached=False
fig8_f01_c01 M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.207s; cached=False
fig8_f01_c01 M=1e+13: not_launched_within_window; SF=None; quench=None; 0.187s; cached=False
fig8_f01_c005 M=1e+08: completed_cycle; SF=1.7883019285652968; quench=228.44599180440588; 0.506s; cached=False
fig8_f01_c005 M=1.47e+08: completed_cycle; SF=2.068178868943131; quench=209.50969560705238; 0.483s; cached=False
fig8_f01_c005 M=2.15e+08: completed_cycle; SF=2.3967752249874836; quench=190.87774211717434; 0.413s; cached=False
fig8_f01_c005 M=3.16e+08: completed_cycle; SF=2.782966147368231; quench=158.11343538646256; 0.367s; cached=False
fig8_f01_c005 M=4.64e+08: completed_cycle; SF=3.237293392122816; quench=143.29784865356535; 0.361s; cached=False
fig8_f01_c005 M=6.81e+08: completed_cycle; SF=3.7723439854917937; quench=114.00826362088364; 0.278s; cached=False
fig8_f01_c005 M=1e+09: completed_cycle; SF=4.403214402990798; quench=102.66481184076319; 0.266s; cached=False
fig8_f01_c005 M=1.47e+09: completed_cycle; SF=5.147961891954523; quench=92.34609954564193; 0.250s; cached=False
fig8_f01_c005 M=2.15e+09: completed_cycle; SF=6.028367004026309; quench=68.99771687693422; 0.221s; cached=False
fig8_f01_c005 M=3.16e+09: completed_cycle; SF=7.070733027406624; quench=61.446157052057764; 0.200s; cached=False
fig8_f01_c005 M=4.64e+09: completed_cycle; SF=8.306998092984793; quench=53.59186500236141; 0.190s; cached=False
fig8_f01_c005 M=6.81e+09: completed_cycle; SF=9.776165021879951; quench=43.63217506290488; 0.177s; cached=False
fig8_f01_c005 M=1e+10: completed_cycle; SF=11.526183316220417; quench=25.890611944792255; 0.148s; cached=False
fig8_f01_c005 M=1.47e+10: completed_cycle; SF=13.616516559862273; quench=20.809139688671802; 0.134s; cached=False
fig8_f01_c005 M=2.15e+10: completed_cycle; SF=16.12160069664277; quench=15.504940884146684; 0.129s; cached=False
fig8_f01_c005 M=3.16e+10: completed_cycle; SF=19.135861148202842; quench=8.82610412630541; 0.122s; cached=False
fig8_f01_c005 M=4.64e+10: completed_cycle; SF=22.780830948563338; quench=1.8567059632492402; 0.123s; cached=False
fig8_f01_c005 M=6.81e+10: numerical_failure; SF=None; quench=None; 0.129s; cached=False
fig8_f01_c005 M=1e+11: numerical_failure; SF=None; quench=None; 0.140s; cached=False
fig8_f01_c005 M=1.47e+11: numerical_failure; SF=None; quench=None; 0.152s; cached=False
fig8_f01_c005 M=2.15e+11: numerical_failure; SF=None; quench=None; 0.163s; cached=False
fig8_f01_c005 M=3.16e+11: numerical_failure; SF=None; quench=None; 0.169s; cached=False
fig8_f01_c005 M=4.64e+11: numerical_failure; SF=None; quench=None; 0.186s; cached=False
fig8_f01_c005 M=6.81e+11: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f01_c005 M=1e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f01_c005 M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.201s; cached=False
fig8_f01_c005 M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig8_f01_c005 M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.210s; cached=False
fig8_f01_c005 M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.207s; cached=False
fig8_f01_c005 M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.196s; cached=False
fig8_f01_c005 M=1e+13: not_launched_within_window; SF=None; quench=None; 0.198s; cached=False
fig8_f01_c0005 M=1e+08: completed_cycle; SF=3.5980085503611168; quench=23.418261670378; 0.140s; cached=False
fig8_f01_c0005 M=1.47e+08: completed_cycle; SF=4.199722916974267; quench=18.905574076409593; 0.130s; cached=False
fig8_f01_c0005 M=2.15e+08: completed_cycle; SF=4.910638244816446; quench=14.882291293483934; 0.121s; cached=False
fig8_f01_c0005 M=3.16e+08: completed_cycle; SF=5.75187812004198; quench=10.7808747292123; 0.114s; cached=False
fig8_f01_c0005 M=4.64e+08: completed_cycle; SF=6.7490638056741945; quench=6.420946971048996; 0.097s; cached=False
fig8_f01_c0005 M=6.81e+08: completed_cycle; SF=7.933467259290771; quench=2.319996908333949; 0.095s; cached=False
fig8_f01_c0005 M=1e+09: numerical_failure; SF=None; quench=None; 0.116s; cached=False
fig8_f01_c0005 M=1.47e+09: numerical_failure; SF=None; quench=None; 0.107s; cached=False
fig8_f01_c0005 M=2.15e+09: numerical_failure; SF=None; quench=None; 0.108s; cached=False
fig8_f01_c0005 M=3.16e+09: numerical_failure; SF=None; quench=None; 0.114s; cached=False
fig8_f01_c0005 M=4.64e+09: numerical_failure; SF=None; quench=None; 0.115s; cached=False
fig8_f01_c0005 M=6.81e+09: numerical_failure; SF=None; quench=None; 0.128s; cached=False
fig8_f01_c0005 M=1e+10: numerical_failure; SF=None; quench=None; 0.122s; cached=False
fig8_f01_c0005 M=1.47e+10: numerical_failure; SF=None; quench=None; 0.129s; cached=False
fig8_f01_c0005 M=2.15e+10: numerical_failure; SF=None; quench=None; 0.143s; cached=False
fig8_f01_c0005 M=3.16e+10: numerical_failure; SF=None; quench=None; 0.150s; cached=False
fig8_f01_c0005 M=4.64e+10: numerical_failure; SF=None; quench=None; 0.166s; cached=False
fig8_f01_c0005 M=6.81e+10: numerical_failure; SF=None; quench=None; 0.173s; cached=False
fig8_f01_c0005 M=1e+11: not_launched_within_window; SF=None; quench=None; 0.203s; cached=False
fig8_f01_c0005 M=1.47e+11: not_launched_within_window; SF=None; quench=None; 0.189s; cached=False
fig8_f01_c0005 M=2.15e+11: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f01_c0005 M=3.16e+11: not_launched_within_window; SF=None; quench=None; 0.199s; cached=False
fig8_f01_c0005 M=4.64e+11: not_launched_within_window; SF=None; quench=None; 0.190s; cached=False
fig8_f01_c0005 M=6.81e+11: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f01_c0005 M=1e+12: not_launched_within_window; SF=None; quench=None; 0.196s; cached=False
fig8_f01_c0005 M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f01_c0005 M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f01_c0005 M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f01_c0005 M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f01_c0005 M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.203s; cached=False
fig8_f01_c0005 M=1e+13: not_launched_within_window; SF=None; quench=None; 0.198s; cached=False
fig8_f01_lowgas M=1e+08: completed_cycle; SF=1.682204865236658; quench=315.0482995833104; 0.627s; cached=False
fig8_f01_lowgas M=1.47e+08: completed_cycle; SF=1.9480947638140746; quench=292.37454628233615; 0.603s; cached=False
fig8_f01_lowgas M=2.15e+08: completed_cycle; SF=2.2617649627077543; quench=270.907948233814; 0.585s; cached=False
fig8_f01_lowgas M=3.16e+08: completed_cycle; SF=2.632468081251103; quench=250.65315699232042; 0.529s; cached=False
fig8_f01_lowgas M=4.64e+08: completed_cycle; SF=3.0714597822124325; quench=231.60320994500645; 0.507s; cached=False
fig8_f01_lowgas M=6.81e+08: completed_cycle; SF=3.592427013026062; quench=213.7111770762618; 0.477s; cached=False
fig8_f01_lowgas M=1e+09: completed_cycle; SF=4.2121787630944905; quench=196.7925004004642; 0.441s; cached=False
fig8_f01_lowgas M=1.47e+09: completed_cycle; SF=4.9513927277652945; quench=163.92463626860646; 0.373s; cached=False
fig8_f01_lowgas M=2.15e+09: completed_cycle; SF=5.835730035142417; quench=150.30407899327804; 0.370s; cached=False
fig8_f01_lowgas M=3.16e+09: completed_cycle; SF=6.8971431187759356; quench=138.29979272071168; 0.340s; cached=False
fig8_f01_lowgas M=4.64e+09: completed_cycle; SF=8.175793703454204; quench=110.72526440077348; 0.288s; cached=False
fig8_f01_lowgas M=6.81e+09: completed_cycle; SF=9.722432663172654; quench=101.97406148266145; 0.284s; cached=False
fig8_f01_lowgas M=1e+10: completed_cycle; SF=11.601733320663065; quench=94.31578659021395; 0.260s; cached=False
fig8_f01_lowgas M=1.47e+10: completed_cycle; SF=13.896808304059796; quench=73.02165385744368; 0.226s; cached=False
fig8_f01_lowgas M=2.15e+10: completed_cycle; SF=16.715250666573752; quench=65.98029506855241; 0.221s; cached=False
fig8_f01_lowgas M=3.16e+10: completed_cycle; SF=20.19772809815121; quench=60.91226212601931; 0.214s; cached=False
fig8_f01_lowgas M=4.64e+10: completed_cycle; SF=24.530216947443563; quench=56.16638583880628; 0.215s; cached=False
fig8_f01_lowgas M=6.81e+10: completed_cycle; SF=29.961804101048934; quench=51.22176951430131; 0.212s; cached=False
fig8_f01_lowgas M=1e+11: completed_cycle; SF=36.83232953468162; quench=44.259951239324266; 0.208s; cached=False
fig8_f01_lowgas M=1.47e+11: completed_cycle; SF=45.61761704333171; quench=30.254197880416918; 0.199s; cached=False
fig8_f01_lowgas M=2.15e+11: completed_cycle; SF=57.023652490417064; quench=24.872220817729627; 0.199s; cached=False
fig8_f01_lowgas M=3.16e+11: completed_cycle; SF=73.36518278703991; quench=19.34748552509815; 0.208s; cached=False
fig8_f01_lowgas M=4.64e+11: completed_cycle; SF=99.82747346067852; quench=11.40689304796176; 0.248s; cached=False
fig8_f01_lowgas M=6.81e+11: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig8_f01_lowgas M=1e+12: not_launched_within_window; SF=None; quench=None; 0.193s; cached=False
fig8_f01_lowgas M=1.47e+12: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig8_f01_lowgas M=2.15e+12: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f01_lowgas M=3.16e+12: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f01_lowgas M=4.64e+12: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig8_f01_lowgas M=6.81e+12: not_launched_within_window; SF=None; quench=None; 0.205s; cached=False
fig8_f01_lowgas M=1e+13: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig5_f001 M=2.61e+10: completed_cycle; SF=90.75991284591117; quench=23.903752081963546; 0.242s; cached=False
fig5_f01 M=1.21e+12: not_launched_within_window; SF=None; quench=None; 0.207s; cached=False
fig5_mc1 M=2.61e+12: completed_cycle; SF=92.25134771203754; quench=18.556844758422613; 0.233s; cached=False
fig5_mc5 M=8.25e+12: not_launched_within_window; SF=None; quench=None; 0.205s; cached=False
fig8_f001_c1 M=2.61e+10: completed_cycle; SF=90.75991284591117; quench=23.903752081963546; 0.246s; cached=False
fig8_f001_lowgas M=1.21e+10: completed_cycle; SF=89.51858551219584; quench=18.953883427274334; 0.227s; cached=False
fig8_f01_c1 M=1.21e+12: not_launched_within_window; SF=None; quench=None; 0.204s; cached=False
fig8_f01_lowgas M=5.62e+11: not_launched_within_window; SF=None; quench=None; 0.185s; cached=False
fig5_f001 M=2.87e+10: completed_cycle; SF=99.9217018400555; quench=21.081200954583608; 0.245s; cached=False
fig5_f01 M=1.1e+12: not_launched_within_window; SF=None; quench=None; 0.203s; cached=False
fig5_mc1 M=2.87e+12: not_launched_within_window; SF=None; quench=None; 0.191s; cached=False
fig5_mc5 M=7.5e+12: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f001_c1 M=2.87e+10: completed_cycle; SF=99.9217018400555; quench=21.081200954583608; 0.257s; cached=False
fig8_f001_lowgas M=1.33e+10: completed_cycle; SF=97.43791128181131; quench=17.33709474611082; 0.244s; cached=False
fig8_f01_c1 M=1.1e+12: not_launched_within_window; SF=None; quench=None; 0.198s; cached=False
fig8_f01_lowgas M=5.11e+11: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig5_f001 M=3.01e+10: not_launched_within_window; SF=None; quench=None; 0.214s; cached=False
fig5_f01 M=1.05e+12: completed_cycle; SF=99.70655346357542; quench=15.269354800215822; 0.243s; cached=False
fig5_mc1 M=2.74e+12: completed_cycle; SF=96.46495506033345; quench=16.603160358501796; 0.273s; cached=False
fig5_mc5 M=7.15e+12: completed_cycle; SF=98.40036486469126; quench=12.711121179394098; 0.234s; cached=False
fig8_f001_c1 M=3.01e+10: not_launched_within_window; SF=None; quench=None; 0.198s; cached=False
fig8_f001_lowgas M=1.4e+10: not_launched_within_window; SF=None; quench=None; 0.202s; cached=False
fig8_f01_c1 M=1.05e+12: completed_cycle; SF=99.70655346357542; quench=15.269354800215822; 0.241s; cached=False
fig8_f01_lowgas M=4.87e+11: not_launched_within_window; SF=None; quench=None; 0.194s; cached=False
fig5_f001 M=2.94e+10: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig5_f01 M=1.07e+12: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig5_mc1 M=2.8e+12: completed_cycle; SF=98.74463599587938; quench=15.506228757504246; 0.260s; cached=False
fig5_mc5 M=7.32e+12: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
fig8_f001_c1 M=2.94e+10: not_launched_within_window; SF=None; quench=None; 0.197s; cached=False
fig8_f001_lowgas M=1.37e+10: completed_cycle; SF=99.6255667908234; quench=16.89880248580704; 0.249s; cached=False
fig8_f01_c1 M=1.07e+12: not_launched_within_window; SF=None; quench=None; 0.200s; cached=False
fig8_f01_lowgas M=4.75e+11: not_launched_within_window; SF=None; quench=None; 0.195s; cached=False
Total elapsed 71.196s; cache hits 4; /home/zhuhourui/AstroCode/AuroraLF/miniquench_reproduction/data/curves/summary_full_sn_only_258.json
